t_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,r_m,E_spec
8180.0,-6683485.815503149,692905.6170902045,874229.3153081998,-1262.2501192789698,-4695.723518528099,-5924.528615771035,6775941.095963807,-29392872.126272555
8181.0,-6684743.788532451,688209.4501474287,868304.2272302641,-1253.6951351601297,-4696.607361626303,-5925.643748232837,6775941.557940221,-29392872.126271274
8182.0,-6685993.20577347,683512.4023669519,862378.0278117342,-1245.138548183774,-4697.485193367934,-5926.751296250221,6775942.01677456,-29392872.12627001
8183.0,-6687234.065628819,678814.4797606928,856450.7246377636,-1236.5803692902027,-4698.357012633121,-5927.851258410258,6775942.472466238,-29392872.126268737
8184.0,-6688466.366512051,674115.6883416857,850522.3252949136,-1228.0206094217376,-4699.222818309664,-5928.943633309705,6775942.92501467,-29392872.126267493
8185.0,-6689690.1068476625,669416.0341240735,844592.8373711441,-1219.4592795227084,-4700.082609293037,-5930.028419554993,6775943.37441928,-29392872.126266226
8186.0,-6690905.285071095,664715.5231230996,838662.2684558035,-1210.8963905394392,-4700.9363844863865,-5931.105615762239,6775943.82067949,-29392872.126265
8187.0,-6692111.899628741,660014.1613551007,832730.6261396195,-1202.3319534202342,-4701.784142800534,-5932.175220557241,6775944.263794733,-29392872.126263782
8188.0,-6693309.948977936,655311.9548374986,826797.918014689,-1193.7659791153642,-4702.625883153979,-5933.237232575486,6775944.703764442,-29392872.126262553
8189.0,-6694499.431586971,650608.9095887928,820864.1516744685,-1185.1984785770524,-4703.461604472897,-5934.291650462145,6775945.140588052,-29392872.12626136
8190.0,-6695680.345935089,645905.0316285528,814929.3347137646,-1176.6294627594602,-4704.291305691147,-5935.338472872081,6775945.574265006,-29392872.126260165
8191.0,-6696852.690512489,641200.3269774106,808993.4747287243,-1168.0589426186739,-4705.114985750263,-5936.377698469845,6775946.004794751,-29392872.126258966
8192.0,-6698016.463820326,636494.8016570524,803056.579316825,-1159.4869291126904,-4705.932643599466,-5937.4093259296815,6775946.432176736,-29392872.126257777
8193.0,-6699171.664370715,631788.4616902117,797118.656076865,-1150.9134332014037,-4706.744278195659,-5938.433353935529,6775946.856410413,-29392872.126256607
8194.0,-6700318.290686729,627081.313100661,791179.712608954,-1142.3384658465902,-4707.549888503428,-5939.449781181023,6775947.277495241,-29392872.126255438
8195.0,-6701456.341302408,622373.3619132048,785239.756514503,-1133.7620380118954,-4708.349473495046,-5940.458606369494,6775947.695430681,-29392872.126254275
8196.0,-6702585.814762753,617664.614153671,779298.795396215,-1125.1841606628197,-4709.143032150476,-5941.459828213973,6775948.1102161985,-29392872.126253128
8197.0,-6703706.709623734,612955.0758489039,773356.836858075,-1116.604844766705,-4709.930563457366,-5942.4534454371915,6775948.521851264,-29392872.126251988
8198.0,-6704819.024452287,608244.7530267563,767413.8885053406,-1108.0241012927197,-4710.712066411054,-5943.439456771583,6775948.93033535,-29392872.12625086
8199.0,-6705922.757826319,603533.6517160819,761469.9579445318,-1099.441941211846,-4711.487540014572,-5944.417860959285,6775949.335667936,-29392872.126249734
8200.0,-6707017.908334711,598821.7779467272,755525.0527834219,-1090.8583754968647,-4712.256983278642,-5945.3886567521395,6775949.737848503,-29392872.12624862
8201.0,-6708104.474577313,594109.1377495246,749579.1806310274,-1082.2734151223426,-4713.020395221681,-5946.351842911697,6775950.136876536,-29392872.12624751
8202.0,-6709182.455164955,589395.7371562838,743632.3490975985,-1073.6870710646176,-4713.777774869799,-5947.307418209215,6775950.532751524,-29392872.126246423
8203.0,-6710251.848719442,584681.5821997849,737684.5657946089,-1065.099354301785,-4714.5291212568045,-5948.255381425663,6775950.925472964,-29392872.126245335
8204.0,-6711312.653873558,579966.6789137702,731735.8383347471,-1056.5102758136838,-4715.2744334242025,-5949.19573135172,6775951.315040351,-29392872.126244258
8205.0,-6712364.869271069,575251.0333329366,725786.1743319056,-1047.9198465818822,-4716.013710421195,-5950.128466787778,6775951.701453189,-29392872.126243178
8206.0,-6713408.493566722,570534.6514929279,719835.5814011716,-1039.3280775896642,-4716.746951304686,-5951.053586543947,6775952.084710983,-29392872.126242124
8207.0,-6714443.525426249,565817.5394303272,713884.0671588177,-1030.7349798220152,-4717.474155139279,-5951.97108944005,6775952.4648132445,-29392872.126241058
8208.0,-6715469.963526367,561099.7031826493,707931.6392222915,-1022.1405642656089,-4718.19532099728,-5952.880974305627,6775952.841759485,-29392872.126240008
8209.0,-6716487.806554781,556381.1487883327,701978.3052102064,-1013.544841908792,-4718.910447958699,-5953.78323997994,6775953.215549224,-29392872.12623898
8210.0,-6717497.053210185,551661.882286732,696024.0727423315,-1004.9478237415716,-4719.619535111248,-5954.6778853119695,6775953.586181983,-29392872.126237944
8211.0,-6718497.702202264,546941.9097181102,690068.9494395824,-996.3495207556002,-4720.322581550347,-5955.564909160419,6775953.953657289,-29392872.126236927
8212.0,-6719489.752251697,542221.2371236313,684112.9429240108,-987.7499439441624,-4721.019586379123,-5956.444310393716,6775954.317974672,-29392872.126235913
8213.0,-6720473.2020901535,537499.870545352,678156.060818795,-979.1491043021605,-4721.710548708409,-5957.31608789001,6775954.679133666,-29392872.126234908
8214.0,-6721448.050460301,532777.8160262144,672198.3107482307,-970.5470128261007,-4722.395467656747,-5958.18024053718,6775955.037133808,-29392872.12623392
8215.0,-6722414.296115806,528055.0796100384,666239.7003377206,-961.9436805140793,-4723.074342350392,-5959.036767232831,6775955.391974642,-29392872.126232937
8216.0,-6723371.93782133,523331.6673415136,660280.237213765,-953.3391183657686,-4723.747171923305,-5959.885666884298,6775955.743655713,-29392872.12623197
8217.0,-6724320.974352538,518607.5852661918,654319.9290039521,-944.7333373824027,-4724.413955517165,-5960.726938408646,6775956.092176574,-29392872.126230992
8218.0,-6725261.404496095,513882.8394304793,648358.7833369478,-936.126348566764,-4725.0746922813605,-5961.560580732671,6775956.437536777,-29392872.126230028
8219.0,-6726193.227049672,509157.43588162906,642396.8078424868,-927.5181629231688,-4725.729381372995,-5962.386592792904,6775956.779735882,-29392872.126229074
8220.0,-6727116.440821942,504431.38066773326,636434.010151362,-918.9087914574534,-4726.378021956888,-5963.204973535608,6775957.118773449,-29392872.12622813
8221.0,-6728031.044632587,499704.6798377153,630470.3978954155,-910.2982451769603,-4727.020613205576,-5964.015721916784,6775957.454649045,-29392872.126227215
8222.0,-6728937.037312295,494977.33944132214,624505.9787075284,-901.6865350905243,-4727.657154299313,-5964.81883690217,6775957.787362243,-29392872.126226295
8223.0,-6729834.417702767,490249.36552911665,618540.7602216112,-893.073672208458,-4728.287644426071,-5965.614317467241,6775958.116912616,-29392872.126225382
8224.0,-6730723.184656711,485520.76415247,612574.750072594,-884.4596675425383,-4728.91208278154,-5966.402162597213,6775958.443299743,-29392872.12622448
8225.0,-6731603.337037852,480791.54136355355,606607.9558964169,-875.8445321059924,-4729.530468569135,-5967.182371287042,6775958.7665232085,-29392872.12622358
8226.0,-6732474.873720924,476061.70321533165,600640.38533002,-867.2282769134832,-4730.142800999989,-5967.954942541427,6775959.086582596,-29392872.12622269
8227.0,-6733337.793591679,471331.25576155353,594672.046011334,-858.6109129810964,-4730.749079292958,-5968.719875374812,6775959.403477498,-29392872.12622181
8228.0,-6734192.095546886,466600.20505674573,588702.9455792704,-849.9924513263254,-4731.349302674624,-5969.4771688113815,6775959.71720751,-29392872.126220934
8229.0,-6735037.778494332,461868.5571562043,582733.0916737113,-841.372902968058,-4731.9434703792895,-5970.22682188507,6775960.027772229,-29392872.126220077
8230.0,-6735874.841352822,457136.3181159872,576762.4919355003,-832.7522789265623,-4732.5315816489865,-5970.968833639559,6775960.335171259,-29392872.126219228
8231.0,-6736703.283052186,452403.49399290635,570791.1540064323,-824.1305902234724,-4733.113635733472,-5971.703203128276,6775960.6394042075,-29392872.126218382
8232.0,-6737523.10253327,447670.0908445202,564819.0855292438,-815.5078478817746,-4733.689631890229,-5972.429929414399,6775960.940470685,-29392872.126217544
8233.0,-6738334.298747949,442936.11472912587,558846.2941476034,-806.8840629257936,-4734.259569384471,-5973.149011570858,6775961.238370307,-29392872.126216717
8234.0,-6739136.870659121,438201.5717057513,552872.7875061021,-798.2592463811781,-4734.823447489141,-5973.860448680334,6775961.533102691,-29392872.126215905
8235.0,-6739930.817240711,433466.4678341476,546898.5732502429,-789.633409274887,-4735.381265484909,-5974.564239835261,6775961.824667462,-29392872.126215108
8236.0,-6740716.137477671,428730.8091747815,540923.6590264316,-781.0065626351753,-4735.9330226601805,-5975.260384137829,6775962.113064247,-29392872.1262143
8237.0,-6741492.830365982,423994.6017888272,534948.0524819671,-772.3787174915806,-4736.47871831109,-5975.94888069998,6775962.3982926775,-29392872.1262135
8238.0,-6742260.8949126545,419257.85173815925,528971.7612650316,-763.749884874908,-4737.018351741506,-5976.629728643415,6775962.680352388,-29392872.126212724
8239.0,-6743020.330135731,414520.5650853442,522994.7930246804,-755.1200758172174,-4737.551922263031,-5977.302927099591,6775962.959243017,-29392872.12621196
8240.0,-6743771.135064288,409782.74789363315,517017.1554108325,-746.4893013518084,-4738.0794291950015,-5977.968475209726,6775963.23496421,-29392872.126211196
8241.0,-6744513.308738435,405044.40622695413,511038.85607426096,-737.857572513207,-4738.60087186449,-5978.626372124797,6775963.507515614,-29392872.126210436
8242.0,-6745246.850209315,400305.54614990414,505059.9026665829,-729.224900337151,-4739.116249606304,-5979.27661700554,6775963.776896881,-29392872.126209684
8243.0,-6745971.7585391095,395566.1737277415,499080.3028402499,-720.5912958605766,-4739.62556176299,-5979.919209022455,6775964.043107664,-29392872.126208954
8244.0,-6746688.032801037,390826.2950263781,493100.064248538,-711.9567701216039,-4740.128807684832,-5980.554147355804,6775964.306147627,-29392872.126208223
8245.0,-6747395.672079354,386085.91611237184,487119.1945455383,-703.3213341595231,-4740.625986729853,-5981.181431195614,6775964.566016429,-29392872.1262075
8246.0,-6748094.675469357,381345.04305291845,481137.7013861468,-694.6849990147805,-4741.117098263815,-5981.801059741675,6775964.822713741,-29392872.12620678
8247.0,-6748785.042077384,376603.6819158442,475155.5924260549,-686.0477757289643,-4741.602141660221,-5982.413032203545,6775965.076239234,-29392872.126206078
8248.0,-6749466.771020815,371861.838769598,469172.87532173964,-677.4096753447908,-4742.081116300314,-5983.017347800548,6775965.326592582,-29392872.126205377
8249.0,-6750139.861428074,367119.5196832436,463189.5577304538,-668.77070890609,-4742.55402157308,-5983.614005761776,6775965.573773467,-29392872.1262047
8250.0,-6750804.312438628,362376.73072645185,457205.64731021604,-660.1308874577923,-4743.020856875249,-5984.20300532609,6775965.817781574,-29392872.126204014
8251.0,-6751460.12320299,357633.47796949313,451221.15171980154,-651.4902220459135,-4743.481621611292,-5984.78434574212,6775966.058616589,-29392872.12620335
8252.0,-6752107.29288272,352889.76748322934,445236.07861873176,-642.8487237175416,-4743.936315193428,-5985.358026268271,6775966.296278205,-29392872.126202688
8253.0,-6752745.820650426,348145.6053391063,439250.435667265,-634.2064035208224,-4744.384937041616,-5985.924046172714,6775966.530766116,-29392872.12620204
8254.0,-6753375.705689763,343400.9976091461,433264.23052638635,-625.5632725049453,-4744.827486583564,-5986.482404733397,6775966.762080027,-29392872.126201387
8255.0,-6753996.947195436,338655.9503659392,427277.47085779824,-616.9193417201298,-4745.263963254726,-5987.033101238039,6775966.990219636,-29392872.12620076
8256.0,-6754609.544373202,333910.4696826366,421290.1643239103,-608.2746222176107,-4745.694366498304,-5987.576134984136,6775967.215184656,-29392872.126200132
8257.0,-6755213.49643987,329164.5616329425,415302.31858782994,-599.6291250496251,-4746.118695765246,-5988.111505278956,6775967.436974798,-29392872.126199517
8258.0,-6755808.802623301,324418.2322911061,409313.9413133524,-590.9828612693973,-4746.536950514251,-5988.639211439547,6775967.655589778,-29392872.126198918
8259.0,-6756395.462162409,319671.487731914,403325.0401649509,-582.3358419311253,-4746.949130211763,-5989.1592527927305,6775967.871029317,-29392872.12619833
8260.0,-6756973.474307164,314924.3340306825,397335.62280776695,-573.6880780899668,-4747.355234331982,-5989.67162867511,6775968.083293142,-29392872.126197726
8261.0,-6757542.838318589,310176.77726324997,391345.6969076006,-565.0395808020251,-4747.755262356853,-5990.176338433064,6775968.292380976,-29392872.12619716
8262.0,-6758103.553468768,305428.8235059688,385355.2701309008,-556.3903611243347,-4748.149213776075,-5990.673381422755,6775968.498292556,-29392872.126196586
8263.0,-6758655.619040838,300680.47883569787,379364.3501447551,-547.740430114848,-4748.5370880871,-5991.16275701012,6775968.701027619,-29392872.126196012
8264.0,-6759199.034328998,295931.7493297946,373372.9446168805,-539.0897988324205,-4748.918884795128,-5991.6444645708825,6775968.900585904,-29392872.12619545
8265.0,-6759733.798638503,291182.6410661076,367381.0612156133,-530.4384783367971,-4749.294603413118,-5992.118503490546,6775969.096967154,-29392872.126194917
8266.0,-6760259.911285671,286433.1601229684,361388.70760989946,-521.7864796885981,-4749.664243461779,-5992.5848731643955,6775969.290171122,-29392872.126194376
8267.0,-6760777.3715978805,281683.312579184,355395.89146928454,-513.133813949305,-4750.027804469575,-5993.043572997502,6775969.480197559,-29392872.12619385
8268.0,-6761286.17891357,276933.1045140292,349402.62046390446,-504.4804921812467,-4750.385285972726,-5993.494602404721,6775969.667046222,-29392872.126193337
8269.0,-6761786.332582243,272182.54200723855,343408.9022644751,-495.8265254475851,-4750.736687515206,-5993.937960810691,6775969.850716872,-29392872.126192823
8270.0,-6762277.831964466,267431.6311389988,337414.74454228306,-487.17192481230126,-4751.082008648746,-5994.373647649836,6775970.031209276,-29392872.126192324
8271.0,-6762760.676431868,262680.3779899411,331420.15496917546,-478.5167013401813,-4751.421248932834,-5994.801662366369,6775970.208523201,-29392872.12619183
8272.0,-6763234.865367146,257928.78864113317,325425.1412175503,-469.8608660968025,-4751.754407934714,-5995.222004414289,6775970.38265842,-29392872.126191348
8273.0,-6763700.398164062,253176.86917407167,319429.71096034686,-461.20443014851895,-4752.08148522939,-5995.634673257381,6775970.553614713,-29392872.126190875
8274.0,-6764157.274227444,248424.62567067437,313433.87187103555,-452.5474045624477,-4752.402480399621,-5996.039668369222,6775970.72139186,-29392872.126190398
8275.0,-6764605.492973187,243672.06421327242,307437.6316236084,-443.8898004064547,-4752.717393035928,-5996.436989233176,6775970.885989646,-29392872.126189947
8276.0,-6765045.053828256,238919.1908846025,301440.99789256917,-435.2316287491406,-4753.02622273659,-5996.826635342397,6775971.047407861,-29392872.1261895
8277.0,-6765475.956230685,234166.0117677992,295443.9783529236,-426.57290065982687,-4753.328969107646,-5997.20860619983,6775971.205646297,-29392872.126189075
8278.0,-6765898.199629576,229412.5329463872,289446.5806801695,-417.91362720854164,-4753.625631762895,-5997.582901318211,6775971.360704755,-29392872.126188643
8279.0,-6766311.783485102,224658.7605042734,283448.81255028717,-409.25381946600567,-4753.916210323898,-5997.949520220069,6775971.512583035,-29392872.12618822
8280.0,-6766716.707268507,219904.7005257394,277450.6816397294,-400.59348850361823,-4754.2007044199745,-5998.308462437722,6775971.661280942,-29392872.126187816
8281.0,-6767112.970462108,215150.35909543346,271452.19562541175,-391.9326453934432,-4754.4791136882095,-5998.6597275132835,6775971.806798287,-29392872.12618742
8282.0,-6767500.572559293,210395.74229836298,265453.3621847028,-383.27130120819476,-4754.751437773448,-5999.003314998661,6775971.949134885,-29392872.126187027
8283.0,-6767879.513064524,205640.8562198866,259454.1889954144,-374.6094670212236,-4755.017676328298,-5999.339224455555,6775972.088290552,-29392872.126186647
8284.0,-6768249.791493336,200885.7069457064,253454.6837357917,-365.94715390650265,-4755.277829013132,-5999.667455455461,6775972.224265111,-29392872.12618626
8285.0,-6768611.407372337,196130.30056186032,247454.8540845035,-357.28437293861305,-4755.531895496083,-5999.988007579668,6775972.357058387,-29392872.1261859
8286.0,-6768964.360239212,191374.64315471423,241454.70772063237,-348.6211351927302,-4755.779875453051,-6000.300880419263,6775972.486670212,-29392872.126185544
8287.0,-6769308.649642723,186618.74081095422,235454.25232366496,-339.95745174460956,-4756.0217685677,-6000.606073575129,6775972.613100421,-29392872.126185186
8288.0,-6769644.275142702,181862.59961757882,229453.4955734821,-331.2933336705727,-4756.257574531456,-6000.903586657943,6775972.73634885,-29392872.126184847
8289.0,-6769971.236310064,177106.2256618913,223452.44515034906,-322.6287920474931,-4756.487293043513,-6001.193419288184,6775972.856415343,-29392872.12618451
8290.0,-6770289.532726797,172349.6250314918,217451.10873490572,-313.9638379527822,-4756.7109238108305,-6001.4755710961235,6775972.973299744,-29392872.126184188
8291.0,-6770599.1639859695,167592.80381426963,211449.49400815682,-305.2984824643753,-4756.928466548132,-6001.750041721834,6775973.087001906,-29392872.126183882
8292.0,-6770900.1296917265,162835.76809839552,205447.60865146207,-296.6327366607174,-4757.139920977909,-6002.016830815188,6775973.197521684,-29392872.12618357
8293.0,-6771192.4294592915,158078.52397231382,199445.46034652647,-287.9666116207493,-4757.345286830419,-6002.275938035853,6775973.304858935,-29392872.126183268
8294.0,-6771476.0629149685,153321.0775247347,193443.05677539037,-279.30011842389337,-4757.544563843687,-6002.527363053299,6775973.409013524,-29392872.126182973
8295.0,-6771751.0296961395,148563.43484462643,187440.40562041986,-270.6332681500396,-4757.737751763503,-6002.771105546795,6775973.509985315,-29392872.126182694
8296.0,-6772017.329451269,143805.60202120765,181437.51456429678,-261.9660718795314,-4757.924850343428,-6003.00716520541,6775973.607774179,-29392872.12618243
8297.0,-6772274.9618398985,139047.58514393956,175434.39129000905,-253.29854069315166,-4758.105859344789,-6003.235541728015,6775973.702379995,-29392872.126182154
8298.0,-6772523.926532654,134289.39030251806,169431.04348084077,-244.6306856721086,-4758.280778536681,-6003.45623482328,6775973.793802638,-29392872.126181908
8299.0,-6772764.223211242,129531.02358686618,163427.4788203625,-235.96251789802167,-4758.449607695969,-6003.669244209678,6775973.882041992,-29392872.12618167
8300.0,-6772995.851568449,124772.49108712614,157423.7049924214,-227.2940484529076,-4758.612346607284,-6003.874569615483,6775973.967097944,-29392872.126181446
8301.0,-6773218.811308147,120013.79889365162,151419.72968113152,-218.62528841916617,-4758.76899506303,-6004.0722107787715,6775974.048970387,-29392872.126181208
8302.0,-6773433.102145288,115254.95309700008,145415.56057086386,-209.95624887956626,-4758.919552863377,-6004.262167447422,6775974.127659216,-29392872.126180988
8303.0,-6773638.723805906,110495.95978792488,139411.20534623667,-201.28694091723173,-4759.064019816266,-6004.444439379116,6775974.203164328,-29392872.12618079
8304.0,-6773835.676027122,105736.82505736755,133406.67169210562,-192.6173756156273,-4759.202395737409,-6004.619026341339,6775974.275485629,-29392872.12618059
8305.0,-6774023.958557138,100977.55499645005,127401.96729355399,-183.94756405854457,-4759.334680450284,-6004.785928111379,6775974.3446230255,-29392872.126180395
8306.0,-6774203.57115524,96218.15569646699,121397.09983588287,-175.2775173300878,-4759.4608737861445,-6004.945144476327,6775974.41057643,-29392872.1261802
8307.0,-6774374.513591798,91458.63324887778,115392.07700460133,-166.60724651465998,-4759.58097558401,-6005.096675233079,6775974.4733457565,-29392872.12618003
8308.0,-6774536.785648269,86698.99374529897,109386.90648541671,-157.9367626969487,-4759.694985690673,-6005.240520188334,6775974.5329309255,-29392872.126179866
8309.0,-6774690.387117192,81939.24327749643,103381.59596422466,-149.26607696191203,-4759.802903960697,-6005.376679158597,6775974.589331862,-29392872.126179717
8310.0,-6774835.317802193,77179.38793737757,97376.1531270995,-140.59520039476453,-4759.904730256417,-6005.5051519701765,6775974.642548492,-29392872.126179565
8311.0,-6774971.577517982,72419.4338169836,91370.5856602843,-131.92414408096306,-4760.000464447936,-6005.625938459187,6775974.692580749,-29392872.12617942
8312.0,-6775099.166090354,67659.3870084817,85364.90125018112,-123.25291910619276,-4760.090106413132,-6005.739038471545,6775974.739428567,-29392872.1261793
8313.0,-6775218.083356193,62899.25360415733,79359.10758334122,-114.58153655635302,-4760.173656037654,-6005.844451862978,6775974.783091887,-29392872.12617919
8314.0,-6775328.329163467,58139.0396964064,73353.21234645517,-105.91000751754329,-4760.25111321492,-6005.942178499012,6775974.823570656,-29392872.12617907
8315.0,-6775429.903371229,53378.751377727494,67347.22322634318,-97.23834307604913,-4760.322477846124,-6006.0322182549835,6775974.860864819,-29392872.126178965
8316.0,-6775522.805849619,48618.39474071415,61341.14790994519,-88.56655431832803,-4760.387749840228,-6006.114571016034,6775974.894974329,-29392872.126178876
8317.0,-6775607.036479865,43857.975878047044,55334.9940843111,-79.89465233099534,-4760.4469291139685,-6006.189236677109,6775974.925899142,-29392872.126178786
8318.0,-6775682.595154281,39097.500882486216,49328.76943659097,-71.22264820081026,-4760.500015591853,-6006.256215142962,6775974.95363922,-29392872.126178704
8319.0,-6775749.481776266,34336.97584686334,43322.481654025185,-62.55055301466165,-4760.547009206163,-6006.315506328152,6775974.978194526,-29392872.126178637
8320.0,-6775807.69626031,29576.40686407389,37316.13842393467,-53.87837785955408,-4760.58790989695,-6006.3671101570435,6775974.99956503,-29392872.126178578
8321.0,-6775857.238531985,24815.800027069436,31309.7474337111,-45.20613382259363,-4760.622717612039,-6006.411026563808,6775975.017750704,-29392872.126178525
8322.0,-6775898.108527956,20055.16142884981,25303.316370807057,-36.53383199097388,-4760.651432307029,-6006.447255492425,6775975.032751525,-29392872.126178473
8323.0,-6775930.306195968,15294.497162455375,19296.85292272625,-27.861483451961817,-4760.674053945288,-6006.475796896678,6775975.044567472,-29392872.12617845
8324.0,-6775953.831494859,10533.813320959232,13290.364777013703,-19.189099292883736,-4760.690582497959,-6006.496650740158,6775975.053198532,-29392872.126178425
8325.0,-6775968.684394554,5773.115997459456,7283.859621245937,-10.51669060111117,-4760.701017943959,-6006.509816996263,6775975.058644694,-29392872.126178406
8326.0,-6775974.864876062,1012.4112850713142,1277.3451430211776,-1.8442684640468148,-4760.705360269975,-6006.515295648198,6775975.06090595,-29392872.126178395
8327.0,-6775972.372931482,-3748.294723080495,-4729.170970050459,6.828156030889565,-4760.703609470467,-6006.513086688973,6775975.059982297,-29392872.126178402
8328.0,-6775961.208564,-8508.99593386962,-10735.681030356769,15.500571796275205,-4760.69576554767,-6006.503190121407,6775975.055873738,-29392872.126178406
8329.0,-6775941.371787889,-13269.686254175833,-16742.17735029327,24.172967744698433,-4760.681828511589,-6006.485605958123,6775975.048580274,-29392872.126178436
8330.0,-6775912.86262851,-18030.359590892796,-22748.652242273012,32.84533278877274,-4760.6617983800015,-6006.460334221554,6775975.03810192,-29392872.12617846
8331.0,-6775875.681122311,-22791.009850935836,-28755.09801873638,41.517655841150855,-4760.635675178461,-6006.427374943936,6775975.024438686,-29392872.126178496
8332.0,-6775829.827316828,-27551.630941249718,-34761.50699216088,50.18992581453886,-4760.60345894029,-6006.386728167315,6775975.007590589,-29392872.126178555
8333.0,-6775775.301270682,-32312.216768816415,-40767.871475071006,58.86213162171023,-4760.5651497065855,-6006.338393943541,6775974.987557652,-29392872.126178604
8334.0,-6775712.103053585,-37072.76124066289,-46774.18378004797,67.53426217551994,-4760.520747526218,-6006.282372334271,6775974.964339901,-29392872.126178674
8335.0,-6775640.232746331,-41833.25826386885,-52780.43621973955,76.20630638891853,-4760.470252455827,-6006.218663410969,6775974.937937365,-29392872.12617874
8336.0,-6775559.690440807,-46593.70174557454,-58786.621106869905,84.87825317496619,-4760.413664559827,-6006.147267254906,6775974.908350077,-29392872.12617883
8337.0,-6775470.476239981,-51354.0855929885,-64792.73075424936,93.55009144684685,-4760.350983910405,-6006.068183957158,6775974.875578076,-29392872.12617892
8338.0,-6775372.590257912,-56114.40371339535,-70798.75747478422,102.22181011788226,-4760.282210587519,-6005.981413618608,6775974.839621403,-29392872.126179013
8339.0,-6775266.032619745,-60874.65001416354,-76804.69358148657,110.89339810154604,-4760.207344678899,-6005.886956349943,6775974.800480104,-29392872.126179136
8340.0,-6775150.803461709,-65634.81840275314,-82810.53138748411,119.56484431147783,-4760.126386280048,-6005.784812271659,6775974.758154231,-29392872.126179248
8341.0,-6775026.902931122,-70394.90278672361,-88816.2632060299,128.23613766149725,-4760.039335494241,-6005.674981514054,6775974.712643835,-29392872.12617938
8342.0,-6774894.331186387,-75154.8970737416,-94821.88135051221,136.90726706561813,-4759.946192432523,-6005.557464217235,6775974.663948977,-29392872.1261795
8343.0,-6774753.088396992,-79914.79517158866,-100827.37813446435,145.57822143806246,-4759.846957213713,-6005.432260531113,6775974.612069719,-29392872.126179643
8344.0,-6774603.174743511,-84674.59098816903,-106832.74587157443,154.24898969327455,-4759.741629964399,-6005.299370615402,6775974.5570061235,-29392872.126179803
8345.0,-6774444.590417605,-89434.27843151745,-112837.97687569517,162.9195607459351,-4759.630210818943,-6005.158794639625,6775974.498758265,-29392872.126179963
8346.0,-6774277.335622018,-94193.85140980691,-118843.0634608537,171.58992351097515,-4759.512699919476,-6005.010532783106,6775974.437326215,-29392872.126180146
8347.0,-6774101.410570582,-98953.3038313564,-124847.99794126139,180.2600669035904,-4759.389097415901,-6004.854585234976,6775974.372710056,-29392872.126180325
8348.0,-6773916.815488212,-103712.62960463871,-130852.77263132365,188.92997983925508,-4759.259403465892,-6004.69095219417,6775974.304909868,-29392872.126180504
8349.0,-6773723.550610905,-108471.8226382882,-136857.37984564973,197.59965123373613,-4759.123618234892,-6004.519633869425,6775974.233925737,-29392872.12618071
8350.0,-6773521.616185745,-113230.87684110852,-142861.8118990625,206.26907000310723,-4758.981741896117,-6004.340630479284,6775974.159757757,-29392872.12618091
8351.0,-6773311.012470899,-117989.78612208045,-148866.06110660828,214.93822506376293,-4758.833774630549,-6004.153942252094,6775974.082406019,-29392872.126181126
8352.0,-6773091.739735618,-122748.54439036963,-154870.11978356668,223.60710533243264,-4758.679716626944,-6003.9595694260015,6775974.001870624,-29392872.12618134
8353.0,-6772863.798260235,-127507.14555533434,-160873.9802454603,232.2756997261948,-4758.519568081827,-6003.75751224896,6775973.918151674,-29392872.126181565
8354.0,-6772627.188336167,-132265.58352653327,-166877.6348080646,240.9439971624909,-4758.35332919949,-6003.547770978723,6775973.831249276,-29392872.12618181
8355.0,-6772381.91026591,-137023.8522137333,-172881.07578741774,249.61198655913955,-4758.181000191997,-6003.330345882847,6775973.7411635425,-29392872.126182057
8356.0,-6772127.964363049,-141781.94552691726,-178884.2954998303,258.2796568343506,-4758.002581279178,-6003.105237238691,6775973.647894586,-29392872.126182318
8357.0,-6771865.3509522425,-146539.85737629165,-184887.28626189512,266.9469969067392,-4757.818072688636,-6002.872445333415,6775973.55144253,-29392872.126182586
8358.0,-6771594.070369235,-151297.58167229453,-190890.04039049713,275.6139956953398,-4757.627474655737,-6002.631970463981,6775973.451807493,-29392872.126182858
8359.0,-6771314.1229608515,-156055.11232560314,-196892.5502028231,284.2806421196204,-4757.43078742362,-6002.383812937151,6775973.348989606,-29392872.126183137
8360.0,-6771025.509084996,-160812.44324714178,-202894.80801637145,292.94692509949635,-4757.228011243188,-6002.127973069486,6775973.242988998,-29392872.12618344
8361.0,-6770728.229110652,-165569.56834808952,-208896.8061489621,301.6128335553447,-4757.019146373113,-6001.864451187351,6775973.133805806,-29392872.12618375
8362.0,-6770422.283417884,-170326.48153988802,-214898.53691874616,310.27835640801817,-4756.804193079834,-6001.593247626907,6775973.021440169,-29392872.12618406
8363.0,-6770107.672397836,-175083.1767342492,-220899.9926442159,318.94348257885906,-4756.5831516375565,-6001.314362734116,6775972.9058922315,-29392872.12618438
8364.0,-6769784.396452727,-179839.6478431631,-226901.1656442144,327.60820098971357,-4756.356022328254,-6001.027796864738,6775972.787162141,-29392872.126184702
8365.0,-6769452.455995857,-184595.8887789057,-232902.0482379454,336.2725005629457,-4756.122805441663,-6000.7335503843315,6775972.665250048,-29392872.126185045
8366.0,-6769111.851451602,-189351.89345404645,-238902.63274498307,344.93637022145145,-4755.883501275289,-6000.431623668254,6775972.54015611,-29392872.126185387
